text,label
당뇨 진단 초기에 체중  이 만큼 만 빼면 예후 좋아져,Culture
 이 약  먹을 땐 자몽주스 피하세요,Culture
 날씨  오늘 오전까지 곳곳 비   동해안 호우 너울성 파도 유의,Culture
꽉 막힌 폐지 재활용 시장     쓰레기 대란  막으려면 정부 더 적극적으로 나서야,Culture
 인수봉 의대길 개척   주년    년 전 치열했던 여름을 기억하며  다시 의대길을 오르다,Culture
 알프스 원정  악마처럼 입 벌린 크레바스들 우린 서로 자일로 묶었다,Culture
내 취향 내가 저격  나만의 향수  뿌린다,Culture
감기까지 유행  만만하게 보면 안되는 이유,Culture
눈길에서 제동거리   나 줄였다 자동차 월동장구  끝판왕 ,Culture
 한국 산에 빠진 외국인   고향 미네소타 숲엔 늑대 안전한 한국산 좋아요 ,Culture
불국사  첨성대에서  신라의 가을 을 만나다,Culture
전두환 때문에 외면 받은 사당    다 오해였습니다,Culture
지끈지끈 두통 유발하는  이 음식 들,Culture
헌책   톤 싣고 제주 내려왔다 값 알 수 없는 귀한 책 수두룩,Culture
 우리 술 답사기  세번 담가 저온숙성 도수 높지만 목넘김 좋아,Culture
 오늘 날씨  시간당      강한 비   일부 지역엔  돌풍 번개 ,Culture
 더사주 오늘의 띠별 운세    월   일 수요일 음력   월  일  ,Culture
 송상철 목사의  복음 백신   왜 오늘도 그렇게 열심히 달려가는가,Culture
 가정예배       월   일  아무도 너희를 미혹하지 못하게 하라,Culture
 역경의 열매  유이상     내 인생 길잡이 어머니  천국 확신하며 주님 품으로,Culture
 한국교회 세상속으로   말씀으로 갈등 봉합하니 성도들  떡 떼며 함께 축복,Culture
첫 방문 때 진단 결과 확인   최신장비로 정확하고 빠른 진료 ,Culture
추우면 심해지는 전립샘비대증  당일   분 시술로 불편 해소,Culture
김장하다 다친 허리엔 한방치료 응급침술 효과,Culture
우승국이 받는건 순금 아닌 도금 복제품  월드컵 트로피의 비밀,Culture
전립샘비대증 배뇨장애  특수실 이용한 비수술 치료법 효과,Culture
 김준의 맛과 섬        삼척 도루묵구이,Culture
사시는  세 되기 전에 치료해야 효과적 홍은심 기자의 긴가민가 질환시그널 ,Culture
 대장내시경 전 물 적게 마시려고 알약 선택  사람마다 효과 달라요 ,Culture
당뇨병 유발 위험 낮춘 고지혈증 약물 주목  관련 시장 확대,Culture
 피곤하다는 말 입버릇처럼 나온다면 비타민 부족 의심하세요 ,Culture
 오늘의 먹거리 식물성 고기 시대 올까  영양 환경적으로  진짜 고기 가 우세,Culture
       특정 정파 전유물 아니다  피해자로서 용서 화합 화두 던져,Culture
 높게 뛰려고만 했다  세계 홀린  발레리나 서희 다른 길,Culture
눈에 영양분 산소 전달 안 되는 망막혈관폐쇄증  년간     증가,Culture
 김규나의 소설 같은 세상        저주하는 성직자들,Culture
 수요동물원  한움큼 쥐어뜯은 머리칼같은  이것들 의 정체,Culture
  전용기 추락 비나이다    신자 숫자 떨어지는 소리가 들린다   김한수의 오마이갓 ,Culture
면역력 증진  체중 감량 효과 있는   월 제철 식품,Culture
 날씨  내일 오전까지 전국 비   낮 동안 선선,Culture
닭고기 다 익었는지 애매할 땐  색 말고  이것  확인,Culture
첫눈 온다는  소설 에 호우 당분간 봄처럼 온화,Culture
김치 담글 때  이 물  넣으면 항산화 효과 커진다,Culture
일본차 짝퉁  한국차가 이젠  왕 이다  세계최고  내구성 중고차가치  왜몰랐을카 ,Culture
 치킨 뼈가 까맣다고    급속냉동육  지적에 치킨업계 답변은,Culture
눈 대신 비 내린  소설    첫눈 언제쯤 ,Culture
 뉴스  날씨  밤사이 동해안  강한 비  내일 오전에 대부분 그쳐,Culture
 날씨  동해안 호우특보 너울성 파도 주의,Culture
 여성암  위  유방암 조기 발견하려면   세 이후    년마다 유방 촬영해야,Culture
 날씨  동해안 중심으로  호우특보  최대       쏟아져,Culture
 날씨  밤새 전국 대부분 비 동해안 중심 폭우 주의,Culture
 눈 중풍 으로 불리는 망막혈관폐쇄증   년 새     증가,Culture
짧을수록 잘나가네  얼어죽어도 입겠다  인기 폭발한 옷  현장  ,Culture
요즘 핫한 골프 테니스 치다 다치기 쉬운  이곳 ,Culture
 기상센터  밤사이 동해안 강한 비 경북 동해안 호우주의보,Culture
 코로나   단일클론 항체  효력 잃었다  왜 ,Culture
 날씨  밤사이 동해안 강한 비 내일 오전 대부분 그쳐,Culture
사망 부르는 심근경색   이 증상 이 전조 신호,Culture
까망 얼룩 고양이로 다시 태어나고 싶은  해방촌 수호시인 ,Culture
 날씨  대구 경북 내일까지 비 강수량 최대       ,Culture
 팰리세이드보다 크고 내부 대박 저 차 뭔가요    최수진의 나우앤카 ,Culture
 초겨울 모기  기승  물린 뒤 심하게 부으면  이것  의심,Culture
 날씨  전북  내일 새벽까지        비 초미세먼지  나쁨 ,Culture
 날씨  차츰 전국 대부분 비 밤사이 동해안 중심 폭우,Culture
망막혈관폐쇄증  년간     증가  골든타임  시간 종류도 ,Culture
밤에 불 켜고 자면    발병 위험 커진다,Culture
  월   일  김치의 날    깜빡 잊었던 놀라운 효능,Culture
 내일날씨  오전까지 전국 비 동해안 최대       폭우,Culture
빈살만의      카카오엔터에     억 투자 검토,Culture
신규 여성암  명 중  명이    암  예방법은 ,Culture
방심위   이태원 과거 일방통행  김어준 발언 법정제재,Culture
 오늘 산 옷  내일 입는다    온라인 패션도  빠른 배송  전쟁,Culture
 누군가 지퍼 열고   외신기자  생방 중 가방 털렸다,Culture
 단독   공정한 기회 보장하라   직수저  물려주는 고용세습에 칼 뺀 정부,Culture
 단독    바사 눈물 국산 호 코로나 백신 생산 잠정 중단,Culture
 백신 주권 지키려면 정부 전폭 지원을     바사의 눈물 ,Culture
두달여 접종     명뿐     승인 미뤄져 수출길도 막혀   바사의 눈물 ,Culture
   쉬멍 그리고 머물멍  마을 살이 에 멍해졌습니다  막막한 일상도 먹먹한 외로움도,Culture
 아있세   결혼 출산 고민  청년 증가      목소리는 ,Culture
겨울 초입  소설    면역력 증강 건강차     가지,Culture
     서  년만에  영화 본다 문화교류 물꼬 트나,Culture
비만은 게으름 탓     개인 책임으로 전가하면 안 돼 ,Culture
 날씨  내일 오전까지 전국 비 밤사이 동해안 폭우 주의,Culture
 서울시 마을공동체 사업 중단 반대  조계사 스님들 오체투지,Culture
포항 도로 곳곳 물에 잠겼다 낙엽 위 가을비가 위험한 이유,Culture
신생아에게 흡연자 수준  니코틴  검출 이유는 ,Culture
골프 테니스 열풍에 괴로운 무릎 손상 막으려면 ,Culture
 퇴근길 날씨  경북 동해안 호우주의보 내일 오전까지 전국 비,Culture
  세대  패션 성지 로 뜨는 성수동,Culture
강원영동 경북동해안 밤중 세찬 비 전국에 내일 오전까지 강수,Culture
 건강잇숏  잠 잘 깨려면  알람  줄여야 한다고 ,Culture
금관가야  궤멸 수준 패배  신라는 낙동강 하류 진출  깨어나는 가야사    ,Culture
 오사카서 김포 오던 제주항공 여객기  새와 부딪쳐  회항 ,Culture
 이런 여행  우아하게 혹은 흥겹게  호텔에서도  대 한민국 ,Culture
과일  차갑게 하면 더 맛있는  진짜  이유  헬스컷 ,Culture
   달러 속 위인 괴롭혔던  황제의 질병 ,Culture
 내일 날씨  최대      이상 호우  밤까지 이어질  비소식 ,Culture
 프레스룸 날씨 내일 오전까지 전국 가을비 동해안 호우 특보,Culture
상대방의 거짓말   이 동작  보면 안다,Culture
동원참치 출시   년 누적   억 캔 판매,Culture
물건 자주 잃어버리는 나  혹시  이 질환  아닐까 ,Culture
어둠 속에서 빛나는 고려청자 세계에서 유일한  비색 의 힘,Culture
 날씨  절기 소설  차츰 전국 비 내일 오전까지 이어져,Culture
동해안엔 비 쏟아지는데    가뭄에 목 타는 전남엔  찔끔 ,Culture
라인업 확장하는 아우디    트론   수입 전기차 시장 선도,Culture
여성  탈모  병원 가야할 신호는  이것 ,Culture
손가락 톡톡   초에  번 못하면 신체 기능 적신호,Culture
교회가 불편한 첫 아랍 월드컵 개최국을 향한 호소,Culture
 루이비통 이어 디올 비이커 매장까지    청담동 위협하는 성수동,Culture
바느질만  년   나의 삶  재단하기까지     나에게 양복이란  여용기 다            ,Culture
강원지역 스키장  줄줄이 개장   월로 연기 이유 봤더니,Culture
오늘부터 전국 지자체      택시 부제  일괄 해제,Culture
   년 역사  한국지엠 부평 공장 문 닫는다,Culture
마한 후기 국제교류 활발했나 함평 표산고분군서    계 토기 출토,Culture
고려청자 모은  고려비색  방  중앙박물관의 또 다른 명소 된다,Culture
함평 표산 고분군서 제사용 그릇받침 동전 문양 도자기 등 확인,Culture
 날씨   소설   동해안 강한 비 차츰 내륙 확대,Culture
 단독   대관령 삼양목장  골프장 들어선다 리조트 개발사업 추진,Culture
장윤정    억 펜트하우스 계약    빌딩 높이서 한강 영구조망 ,Culture
 중남미로 간다  쌍용차  칠레 토레스서  토레스 글로벌 론칭 ,Culture
화물연대   일 파업 예고   정부  안전운임제 확대 안돼 ,Culture
 결혼에 외모 중요     쌍 중  쌍  앱으로 만났다,Culture
 화물연대 또 파업   이번엔 언제까지   불안한 넥쏘 차주들,Culture
손가락 말리는 불치병  뒤퓌트랑 병 이란 ,Culture
 잘못 받은 문자  아니었으면   이승기  음원 수익   원  알게 된 계기,Culture
 그랜저 한 대 값 빼준다  콧대 높던 벤츠   서  굴욕 ,Culture
 나만 몰랐나     김치의 날  맞아 알아본   가지 김치 효능,Culture
고려가 완성한 파란 꽃 은은하고 맑은  고려비색 에 빠지다 종합 ,Culture
 날씨  내일 오전까지 전국 비   동해안        많은 비,Culture
 젊은 사람도 어렵다  키오스크  사용 언제쯤 쉬워지나,Culture
세상의 모든 일하는 여성 그리는 화가,Culture
쇼핑에 성공하려면     를 따져보세요  스타일 꼬치꼬치 ,Culture
눈 혈관 막혀서 실명까지   이 질환   년간     증가,Culture
 우리 아기 태어났어요 김수정 엄성호 부부 첫째 딸 엄채원,Culture
 김민경 사람 아냐  개그서 조롱받던 몸매   근수저 로 감탄 반전,Culture
제주항공 여객기  일본 오사카 상공서  조류 충돌 로 회항,Culture
암보다 무서운 치매   신간  치매에 좋은 음식 으로 살펴볼까 ,Culture
 단독 서울 개인택시 시세  역대급   년 만에     만원 뛰었다,Culture
외국인 남편이 한국 식당에서 겪은 일,Culture
식사 중 스마트폰 시청  아이들에게  최악 인 이유,Culture
 오후날씨 꿀팁  소설 절기 늦은 오후엔 전국에 비,Culture
 신효승의 역사 속 장소   왜성대 기념비에 담긴 의미,Culture
손흥민 헤딩에 우려     골절 부위에 충격 갈 수 있어 ,Culture
 트블  위      위  수출 지형 바꾸는 한국   르노코리아,Culture
엉덩이 주사와 팔에 맞는 주사   왜 다를까 ,Culture
 생리가 멈췄다   사건 이 시작됐다   세상의 관점 ,Culture
 남극 신사  펭귄은 왜 짧은 다리로 뒤뚱뒤뚱 걷는 거죠 ,Culture
양배추  키토 다이어트의 왕 ,Culture
오후부터 전국에 비 동해안 최대      폭우  낙엽 침수 주의 ,Culture
팔때 돈되는 중고차  스포티지    잔존가치 최고  도요타 혼다 이겨,Culture
붉게 물든 순천만 갯벌  장관입니다,Culture
  년 된 냉동 배아로 쌍둥이 출산한 난임부부,Culture
잠에서 깨어나지 않는 소녀들  그 이유가 놀랍습니다,Culture
 날씨   소설   전국 비  동해안          영덕 포항 호우주의보,Culture
푸조 판매망 재정비하는 스텔란티스  지프 딜러사에    ,Culture
또 음주운전에   두 딸 위해  투잡  뛰던 가장 숨지다,Culture
 날씨  오후부터 전국 비 동해안  집중호우 ,Culture
 택시난  완화될까    오늘   일 부터 택시 부제 해제,Culture
 방금 뭐가 지나갔지     보다 빠른 전기차          세계 기록,Culture
 날씨  짙은 안개   서쪽 지방 미세먼지 차츰 전국에 비,Culture
돈 있는 데 안 쓰는 남성 검소해  여성들 반응 보니,Culture
눈 속 혈관도 관리해야 망막혈관폐쇄증  년간     증가,Culture
비 오고도  포근한 가을  계속된다   원인은  고기압 ,Culture
  년 된 냉동 배아에서 쌍둥이 태어나,Culture
  주년 맞이한 미키 미니  왜 난데없이 물에 빠져 있을까,Culture
전국에 비 강원영동 경북동해안 오늘 밤  시간당      종합 ,Culture
 단독   연말까지 안올린다더니    이마트 우유  쓱  인상했다 원상복귀 해프닝,Culture
스트레스 싹 없애는       호흡법이란 ,Culture
유홍준  청와대 활용  루브르처럼 국제 공모로 건축가에 맡기자 ,Culture
남녀 모두 필요한     백신   지원 확대될까,Culture
천년을 이어온 생거진천 농다리   선조의 지혜가 발아래 흐른다,Culture
 약손   수면장애와 코골이  양압기 이용 치료 사례,Culture
김장 후 심해진 퇴행성관절염 치료 어떻게 ,Culture
